trecho_id,decliv_media_pct,decliv_max_pct,frac_plana,frac_ingreme,decliv_media_graus
RO-ARQ-5287,4.37,14.43,0.123,0.088,2.5
RO-ARQ-5288,3.14,15.06,0.517,0.069,1.8
RO-ARQ-5289,0.78,1.73,1.0,0.0,0.45
RO-ARQ-5290,7.96,10.99,0.0,0.5,4.55
RO-ARQ-5291,13.31,27.37,0.1,0.667,7.58
RO-ARQ-5292,5.97,7.38,0.0,0.0,3.42
RO-ARQ-5293,6.49,21.47,0.312,0.25,3.71
RO-ARQ-5294,5.55,9.68,0.125,0.25,3.18
RO-ARQ-5295,5.6,10.29,0.0,0.3,3.2
RO-ARQ-5296,7.04,20.58,0.061,0.306,4.03
RO-ARQ-5297,2.66,4.94,0.167,0.0,1.52
RO-ARQ-5298,4.68,17.64,0.273,0.159,2.68
RO-ARQ-5299,3.86,6.38,0.0,0.0,2.21
RO-ARQ-5300,4.33,6.11,0.0,0.0,2.48
RO-ARQ-5301,5.25,12.63,0.095,0.108,3.01
RO-ARQ-5302,7.01,21.14,0.141,0.297,4.01
RO-ARQ-5303,12.84,32.15,0.05,0.6,7.31
RO-ARQ-5304,11.67,15.49,0.0,0.833,6.66
RO-ARQ-5305,6.4,8.53,0.0,0.167,3.66
RO-ARQ-5306,8.83,12.12,0.0,0.625,5.04
RO-ARQ-5307,3.54,9.01,0.108,0.015,2.03
RO-ARQ-5308,4.07,25.96,0.268,0.056,2.33
RO-ARQ-5309,6.71,19.29,0.321,0.321,3.84
RO-ARQ-5310,4.9,12.38,0.065,0.194,2.8
RO-ARQ-5311,7.75,16.92,0.0,0.412,4.43
RO-ARQ-5312,4.2,8.77,0.129,0.065,2.4
RO-ARQ-5313,2.85,9.59,0.56,0.08,1.64
RO-ARQ-5314,6.1,26.1,0.137,0.284,3.49
RO-ARQ-5315,3.14,5.79,0.231,0.0,1.8
RO-ARQ-5316,3.45,4.29,0.0,0.0,1.98
RO-ARQ-5317,3.84,6.69,0.111,0.0,2.2
RO-ARQ-5318,5.3,10.19,0.2,0.2,3.03
RO-ARQ-5319,1.83,2.52,0.6,0.0,1.05
RO-ARQ-5320,6.34,14.24,0.045,0.273,3.63
RO-ARQ-5321,2.38,4.68,0.333,0.0,1.36
RO-ARQ-5322,1.29,1.38,1.0,0.0,0.74
RO-ARQ-5323,2.32,3.35,0.333,0.0,1.33
RO-ARQ-5324,2.76,5.18,0.5,0.0,1.58
RO-ARQ-5325,3.35,8.03,0.214,0.024,1.92
RO-ARQ-5326,2.87,6.46,0.3,0.0,1.64
RO-ARQ-5327,3.29,5.83,0.273,0.0,1.88
RO-ARQ-5328,3.32,7.66,0.115,0.0,1.9
RO-ARQ-5329,4.44,6.07,0.0,0.0,2.54
RO-ARQ-5330,8.2,22.66,0.0,0.478,4.69
RO-ARQ-5331,6.7,15.27,0.0,0.348,3.83
RO-ARQ-5332,3.86,5.46,0.0,0.0,2.21
RO-ARQ-5333,1.67,3.63,0.583,0.0,0.96
RO-ARQ-5334,6.73,14.07,0.0,0.333,3.85
RO-ARQ-5335,7.58,15.42,0.0,0.409,4.33
RO-ARQ-5336,6.22,10.48,0.038,0.25,3.56
RO-ARQ-5337,3.22,5.99,0.333,0.0,1.84
RO-ARQ-5338,,,,,
RO-ARQ-5339,,,,,
RO-ARQ-5340,2.82,8.77,0.328,0.031,1.61
RO-ARQ-5341,3.65,4.96,0.0,0.0,2.09
RO-ARQ-5342,2.64,4.5,0.214,0.0,1.51
RO-ARQ-5343,8.43,15.9,0.0,0.4,4.82
RO-ARQ-5344,11.42,16.94,0.0,0.808,6.51
RO-ARQ-5345,4.54,6.67,0.143,0.0,2.6
RO-ARQ-5346,3.24,4.75,0.143,0.0,1.85
RO-ARQ-5347,7.04,24.86,0.0,0.312,4.03
RO-ARQ-5348,9.19,17.49,0.071,0.5,5.25
RO-ARQ-5349,7.68,21.21,0.081,0.371,4.39
RO-ARQ-5350,6.0,12.73,0.046,0.215,3.43
RO-ARQ-5351,5.33,18.79,0.092,0.123,3.05
RO-ARQ-5352,11.37,24.41,0.111,0.556,6.48
RO-ARQ-5353,9.04,21.88,0.045,0.568,5.16
RO-ARQ-5354,3.1,4.68,0.286,0.0,1.77
RO-ARQ-5355,7.0,17.88,0.125,0.375,4.01
RO-ARQ-5356,5.44,7.83,0.0,0.0,3.11
RO-ARQ-5357,6.11,11.06,0.0,0.125,3.5
RO-ARQ-5358,5.31,7.12,0.056,0.0,3.04
RO-ARQ-5359,5.9,18.54,0.217,0.261,3.37
RO-ARQ-5360,11.3,15.9,0.0,1.0,6.44
RO-ARQ-5361,7.18,13.33,0.0,0.333,4.11
RO-ARQ-5362,7.06,12.15,0.0,0.333,4.04
RO-ARQ-5363,11.59,15.9,0.0,0.75,6.61
RO-ARQ-5364,6.54,11.71,0.0,0.154,3.74
RO-ARQ-5365,7.16,17.76,0.036,0.291,4.09
RO-ARQ-5366,4.81,6.47,0.0,0.0,2.75
RO-ARQ-5367,6.71,10.55,0.0,0.143,3.84
RO-ARQ-5368,8.77,13.33,0.0,0.5,5.01
RO-ARQ-5369,5.63,8.19,0.1,0.1,3.22
RO-ARQ-5370,4.78,7.21,0.0,0.0,2.74
RO-ARQ-5371,4.37,6.65,0.333,0.0,2.5
RO-ARQ-5372,7.77,10.8,0.0,0.375,4.44
RO-ARQ-5373,6.27,8.35,0.111,0.111,3.59
RO-ARQ-5374,7.22,9.17,0.0,0.222,4.13
RO-ARQ-5375,5.43,10.8,0.083,0.333,3.11
RO-ARQ-5376,7.81,9.91,0.0,0.571,4.47
RO-ARQ-5377,22.33,42.87,0.0,0.895,12.59
RO-ARQ-5378,15.18,25.09,0.0,0.778,8.63
RO-ARQ-5379,10.03,23.12,0.028,0.528,5.72
RO-ARQ-5380,3.62,7.44,0.097,0.0,2.07
RO-ARQ-5381,4.13,8.32,0.071,0.024,2.37
RO-ARQ-5382,3.11,6.25,0.216,0.0,1.78
RO-ARQ-5383,,,,,
RO-ARQ-5384,,,,,
RO-ARQ-5385,1.89,2.89,0.4,0.0,1.08
RO-ARQ-5386,14.48,44.85,0.02,0.588,8.24
RO-ARQ-5387,7.0,28.43,0.067,0.253,4.0
RO-ARQ-5388,17.75,41.19,0.0,0.738,10.06
RO-ARQ-5389,4.6,12.25,0.078,0.062,2.63
RO-ARQ-5390,5.75,12.18,0.129,0.226,3.29
RO-ARQ-5391,6.28,23.11,0.095,0.206,3.59
RO-ARQ-5392,7.01,25.9,0.097,0.274,4.01
RO-ARQ-5393,4.36,11.1,0.2,0.022,2.49
RO-ARQ-5394,,,,,
RO-ARQ-5395,,,,,
RO-ARQ-5396,,,,,
RO-ARQ-5397,,,,,
RO-ARQ-5398,,,,,
RO-ARQ-5399,,,,,
RO-ARQ-5400,5.16,20.2,0.101,0.177,2.95
RO-ARQ-5401,5.33,14.3,0.163,0.204,3.05
RO-ARQ-5402,6.09,17.42,0.095,0.238,3.49
RO-ARQ-5403,7.35,12.28,0.0,0.444,4.2
RO-ARQ-5404,8.7,14.95,0.0,0.562,4.97
RO-ARQ-5405,7.99,14.36,0.0,0.412,4.57
RO-ARQ-5406,15.97,33.53,0.0,0.963,9.08
RO-ARQ-5407,9.1,16.21,0.0,0.478,5.2
RO-ARQ-5408,5.3,20.35,0.102,0.22,3.03
RO-ARQ-5409,3.18,7.92,0.237,0.0,1.82
RO-ARQ-5410,,,,,
RO-ARQ-5411,7.17,19.06,0.263,0.368,4.1
RO-ARQ-5412,15.05,20.35,0.0,1.0,8.56
RO-ARQ-5413,2.48,8.23,0.46,0.016,1.42
RO-ARQ-5414,2.09,9.25,0.738,0.071,1.2
RO-ARQ-5415,1.41,1.74,1.0,0.0,0.81
RO-ARQ-5416,3.37,8.0,0.227,0.0,1.93
RO-ARQ-5417,3.67,11.5,0.236,0.127,2.1
RO-ARQ-5418,8.9,15.09,0.0,0.667,5.08
RO-ARQ-5419,9.06,20.07,0.0,0.5,5.17
RO-ARQ-5420,3.32,8.69,0.32,0.013,1.9
RO-ARQ-5421,4.82,19.4,0.483,0.207,2.76
RO-ARQ-5422,6.91,19.06,0.154,0.231,3.95
RO-ARQ-5423,7.35,7.35,0.0,0.0,4.2
RO-ARQ-5424,8.63,10.93,0.0,0.5,4.93
RO-ARQ-5425,4.21,6.33,0.0,0.0,2.41
RO-ARQ-5426,8.2,39.1,0.431,0.292,4.69
RO-ARQ-5427,3.35,5.96,0.159,0.0,1.92
RO-ARQ-5428,2.52,4.14,0.286,0.0,1.44
RO-ARQ-5429,16.2,23.6,0.0,0.857,9.2
RO-ARQ-5430,16.29,23.31,0.0,1.0,9.25
RO-ARQ-5431,13.09,17.66,0.0,0.923,7.46
RO-ARQ-5432,6.19,9.29,0.0,0.5,3.54
RO-ARQ-5433,4.85,8.84,0.0,0.333,2.77
RO-ARQ-5434,4.12,5.17,0.0,0.0,2.36
RO-ARQ-5435,2.96,3.71,0.0,0.0,1.7
RO-ARQ-5436,5.09,12.14,0.125,0.089,2.91
RO-ARQ-5437,9.5,25.38,0.074,0.397,5.43
RO-ARQ-5438,7.24,13.02,0.5,0.5,4.14
RO-ARQ-5439,12.06,30.11,0.117,0.6,6.88
RO-ARQ-5440,8.3,23.0,0.032,0.419,4.75
RO-ARQ-5441,17.22,53.02,0.016,0.81,9.77
RO-ARQ-5442,6.39,25.05,0.082,0.328,3.65
RO-ARQ-5443,5.54,17.63,0.062,0.185,3.17
RO-ARQ-5444,4.85,10.81,0.048,0.111,2.78
RO-ARQ-5445,9.92,27.65,0.048,0.419,5.67
RO-ARQ-5446,7.07,15.07,0.0,0.262,4.05
RO-ARQ-5447,3.43,8.56,0.173,0.019,1.96
RO-ARQ-5448,3.51,10.81,0.197,0.053,2.01
RO-ARQ-5449,4.34,5.94,0.0,0.0,2.48
RO-ARQ-5450,12.6,15.85,0.0,1.0,7.18
RO-ARQ-5451,6.93,8.39,0.0,0.5,3.97
RO-ARQ-5452,11.46,23.07,0.0,0.75,6.54
RO-ARQ-5453,12.46,27.43,0.0,0.635,7.1
RO-ARQ-5454,7.62,7.62,0.0,0.0,4.36
RO-ARQ-5455,8.95,21.41,0.038,0.547,5.11
RO-ARQ-5456,11.34,31.08,0.036,0.582,6.47
RO-ARQ-5457,4.61,5.63,0.0,0.0,2.64
RO-ARQ-5458,5.27,17.07,0.212,0.288,3.02
RO-ARQ-5459,7.44,28.04,0.045,0.303,4.26
RO-ARQ-5460,5.23,16.14,0.062,0.123,2.99
RO-ARQ-5461,3.83,8.73,0.179,0.03,2.19
RO-ARQ-5462,5.34,12.15,0.061,0.182,3.06
RO-ARQ-5463,3.02,5.44,0.197,0.0,1.73
RO-ARQ-5464,4.57,11.42,0.143,0.111,2.62
RO-ARQ-5465,7.83,17.23,0.074,0.382,4.48
RO-ARQ-5466,6.81,24.74,0.088,0.265,3.9
RO-ARQ-5467,12.13,34.17,0.029,0.529,6.92
RO-ARQ-5468,4.89,18.1,0.254,0.194,2.8
RO-ARQ-5469,4.11,12.15,0.074,0.059,2.35
RO-ARQ-5470,6.03,19.97,0.045,0.209,3.45
RO-ARQ-5471,9.93,28.94,0.088,0.544,5.67
RO-ARQ-5472,3.69,9.18,0.242,0.03,2.11
RO-ARQ-5473,7.06,26.31,0.379,0.333,4.04
RO-ARQ-5474,11.68,21.91,0.015,0.735,6.66
RO-ARQ-5475,8.77,25.8,0.239,0.423,5.01
RO-ARQ-5476,10.86,21.77,0.029,0.676,6.2
RO-ARQ-5477,6.58,20.08,0.074,0.206,3.77
RO-ARQ-5478,2.65,3.6,0.5,0.0,1.52
RO-ARQ-5479,8.08,16.32,0.025,0.557,4.62
RO-ARQ-5480,8.29,30.87,0.017,0.322,4.74
RO-ARQ-5481,8.45,22.46,0.113,0.396,4.83
RO-ARQ-5482,4.11,14.61,0.183,0.05,2.35
RO-ARQ-5483,3.31,4.74,0.0,0.0,1.9
RO-ARQ-5484,6.8,15.15,0.143,0.286,3.89
RO-ARQ-5485,6.87,16.15,0.091,0.318,3.93
RO-ARQ-5486,6.27,8.18,0.0,0.333,3.59
RO-ARQ-5487,5.45,6.81,0.0,0.0,3.12
RO-ARQ-5488,4.15,6.31,0.5,0.0,2.38
RO-ARQ-5489,6.96,11.2,0.0,0.25,3.98
RO-ARQ-5490,5.92,11.69,0.071,0.186,3.39
RO-ARQ-5491,6.36,14.12,0.071,0.257,3.64
RO-ARQ-5492,6.12,15.39,0.088,0.235,3.5
RO-ARQ-5493,4.57,11.98,0.121,0.091,2.62
RO-ARQ-5494,,,,,
RO-ARQ-5495,8.75,9.42,0.0,1.0,5.0
RO-ARQ-5496,7.17,7.7,0.0,0.0,4.1
RO-ARQ-5497,7.0,14.37,0.034,0.305,4.0
RO-ARQ-5498,8.83,24.02,0.03,0.537,5.04
RO-ARQ-5499,7.3,21.34,0.061,0.424,4.17
RO-ARQ-5500,10.53,44.51,0.017,0.533,6.01
RO-ARQ-5501,10.6,10.6,0.0,1.0,6.05
RO-ARQ-5502,4.06,12.58,0.234,0.085,2.32
RO-ARQ-5503,4.96,13.08,0.042,0.083,2.84
RO-ARQ-5504,5.27,5.65,0.0,0.0,3.02
RO-ARQ-5505,1.88,3.5,0.6,0.0,1.07
RO-ARQ-5506,3.06,4.65,0.05,0.0,1.75
RO-ARQ-5507,2.66,11.02,0.467,0.05,1.53
RO-ARQ-5508,7.7,17.54,0.0,0.29,4.4
RO-ARQ-5509,7.65,9.2,0.0,0.333,4.37
RO-ARQ-5510,4.06,8.69,0.143,0.071,2.32
RO-ARQ-5511,3.59,5.39,0.182,0.0,2.06
RO-ARQ-5512,4.66,7.8,0.0,0.0,2.67
RO-ARQ-5513,5.02,8.88,0.0,0.167,2.88
RO-ARQ-5514,1.53,3.22,0.766,0.0,0.88
RO-ARQ-5515,1.54,2.02,0.875,0.0,0.88
RO-ARQ-5516,7.73,23.74,0.179,0.333,4.42
RO-ARQ-5517,1.95,3.49,0.619,0.0,1.12
RO-ARQ-5518,1.8,3.47,0.619,0.0,1.03
RO-ARQ-5519,1.7,3.91,0.75,0.0,0.98
RO-ARQ-5520,0.9,1.6,1.0,0.0,0.52
RO-ARQ-5521,1.81,2.86,0.55,0.0,1.03
RO-ARQ-5522,1.63,2.92,0.741,0.0,0.93
RO-ARQ-5523,1.76,2.92,0.556,0.0,1.01
RO-ARQ-5524,2.27,3.54,0.333,0.0,1.3
RO-ARQ-5525,2.42,3.03,0.25,0.0,1.38
RO-ARQ-5526,4.53,5.51,0.0,0.0,2.59
RO-ARQ-5527,2.17,3.07,0.308,0.0,1.24
RO-ARQ-5528,1.98,2.28,0.333,0.0,1.13
RO-ARQ-5529,5.44,9.19,0.0,0.071,3.11
RO-ARQ-5530,5.85,7.85,0.0,0.0,3.35
RO-ARQ-5531,9.92,18.11,0.167,0.667,5.66
RO-ARQ-5532,21.27,24.43,0.0,1.0,12.01
RO-ARQ-5533,5.55,15.96,0.5,0.4,3.18
RO-ARQ-5534,5.42,16.66,0.176,0.294,3.1
RO-ARQ-5535,2.54,7.01,0.417,0.0,1.45
RO-ARQ-5536,3.6,5.95,0.128,0.0,2.06
RO-ARQ-5537,3.58,6.3,0.143,0.0,2.05
RO-ARQ-5538,3.24,5.38,0.5,0.0,1.85
RO-ARQ-5539,3.76,9.36,0.308,0.077,2.16
RO-ARQ-5540,5.31,5.96,0.0,0.0,3.04
RO-ARQ-5541,4.17,4.17,0.0,0.0,2.39
RO-ARQ-5542,3.27,5.65,0.25,0.0,1.87
RO-ARQ-5543,2.73,4.45,0.333,0.0,1.56
RO-ARQ-5544,3.71,10.3,0.22,0.034,2.12
RO-ARQ-5545,2.94,3.76,0.0,0.0,1.69
RO-ARQ-5546,5.58,17.31,0.1,0.1,3.19
RO-ARQ-5547,0.78,0.78,1.0,0.0,0.45
RO-ARQ-5548,3.72,11.96,0.25,0.071,2.13
RO-ARQ-5549,4.29,4.29,0.0,0.0,2.45
RO-ARQ-5550,5.64,6.93,0.0,0.0,3.23
RO-ARQ-5551,5.71,5.9,0.0,0.0,3.27
RO-ARQ-5552,4.55,21.15,0.088,0.088,2.6
RO-ARQ-5553,3.02,3.05,0.0,0.0,1.73
RO-ARQ-5554,8.89,12.13,0.0,0.75,5.08
RO-ARQ-5555,9.07,12.13,0.0,0.667,5.18
RO-ARQ-5556,8.73,15.99,0.0,0.6,4.99
RO-ARQ-5557,2.0,2.7,0.333,0.0,1.14
RO-ARQ-5558,5.34,6.29,0.0,0.0,3.06
RO-ARQ-5559,5.97,5.97,0.0,0.0,3.42
RO-ARQ-5560,11.95,52.79,0.056,0.625,6.82
RO-ARQ-5561,9.81,48.98,0.065,0.494,5.61
RO-ARQ-5562,12.24,57.46,0.19,0.544,6.98
RO-ARQ-5563,5.01,5.8,0.0,0.0,2.87
RO-ARQ-5564,16.83,42.82,0.015,0.687,9.55
RO-ARQ-5565,7.99,20.94,0.043,0.4,4.57
RO-ARQ-5566,9.59,29.48,0.0,0.476,5.48
RO-ARQ-5567,16.41,46.05,0.058,0.754,9.32
RO-ARQ-5568,11.59,31.09,0.03,0.621,6.61
RO-ARQ-5569,11.2,32.48,0.053,0.596,6.39
RO-ARQ-5570,10.34,44.33,0.043,0.319,5.9
RO-ARQ-5571,6.39,13.0,0.015,0.265,3.66
RO-ARQ-5572,5.12,17.67,0.134,0.134,2.93
RO-ARQ-5573,4.95,16.43,0.152,0.136,2.83
RO-ARQ-5574,9.67,40.27,0.048,0.429,5.52
RO-ARQ-5575,6.57,14.98,0.015,0.191,3.76
RO-ARQ-5576,20.29,46.12,0.03,0.597,11.47
RO-ARQ-5577,5.6,14.37,0.077,0.185,3.2
RO-ARQ-5578,6.03,19.74,0.06,0.224,3.45
RO-ARQ-5579,14.58,56.98,0.077,0.585,8.29
RO-ARQ-5580,15.8,38.7,0.015,0.731,8.98
RO-ARQ-5581,8.01,18.22,0.016,0.476,4.58
RO-ARQ-5582,7.18,14.05,0.045,0.388,4.11
RO-ARQ-5583,10.88,25.41,0.048,0.565,6.21
RO-ARQ-5584,10.06,42.8,0.03,0.448,5.75
RO-ARQ-5585,14.53,46.71,0.031,0.631,8.27
RO-ARQ-5586,6.0,15.35,0.032,0.226,3.43
RO-ARQ-5587,10.02,30.19,0.033,0.533,5.72
RO-ARQ-5588,6.02,24.66,0.036,0.214,3.45
RO-ARQ-5589,12.43,30.81,0.015,0.621,7.08
RO-ARQ-5590,5.06,19.16,0.158,0.14,2.9
RO-ARQ-5591,14.07,37.11,0.143,0.524,8.01
RO-ARQ-5592,14.52,45.99,0.0,0.719,8.26
RO-ARQ-5593,5.29,17.5,0.131,0.148,3.03
RO-ARQ-5594,7.54,34.36,0.134,0.305,4.31
RO-ARQ-5595,8.64,23.95,0.03,0.424,4.94
RO-ARQ-5596,6.63,26.34,0.063,0.238,3.79
RO-ARQ-5597,12.91,35.42,0.015,0.603,7.36
RO-ARQ-5598,6.22,16.67,0.042,0.282,3.56
RO-ARQ-5599,13.05,36.35,0.046,0.554,7.44
RO-ARQ-5600,5.71,23.3,0.134,0.254,3.27
RO-ARQ-5601,8.72,21.72,0.054,0.5,4.98
RO-ARQ-5602,7.55,17.06,0.053,0.421,4.32
RO-ARQ-5603,6.03,11.31,0.0,0.214,3.45
RO-ARQ-5604,10.86,22.31,0.077,0.692,6.2
RO-ARQ-5605,8.82,37.7,0.043,0.217,5.04
RO-ARQ-5606,5.75,10.68,0.045,0.182,3.29
RO-ARQ-5607,19.79,51.71,0.0,0.583,11.2
RO-ARQ-5608,16.28,56.16,0.167,0.5,9.25
RO-ARQ-5609,6.18,18.15,0.286,0.286,3.54
RO-ARQ-5610,17.17,32.01,0.0,0.778,9.74
RO-ARQ-5611,5.46,18.4,0.103,0.162,3.12
RO-ARQ-5612,3.74,8.86,0.174,0.029,2.14
RO-ARQ-5613,8.56,20.05,0.046,0.477,4.89
RO-ARQ-5614,9.03,24.96,0.0,0.535,5.16
RO-ARQ-5615,2.2,12.23,0.573,0.045,1.26
RO-ARQ-5616,3.13,5.97,0.238,0.0,1.79
RO-ARQ-5617,1.01,1.82,1.0,0.0,0.58
RO-ARQ-5618,1.66,2.53,0.75,0.0,0.95
RO-ARQ-5619,1.66,2.43,0.636,0.0,0.95
RO-ARQ-5620,2.11,3.37,0.419,0.0,1.21
RO-ARQ-5621,2.49,4.79,0.324,0.0,1.43
RO-ARQ-5622,2.03,3.27,0.5,0.0,1.17
RO-ARQ-5623,2.67,3.9,0.0,0.0,1.53
RO-ARQ-5624,2.24,4.61,0.478,0.0,1.29
RO-ARQ-5625,1.75,6.71,0.671,0.0,1.0
RO-ARQ-5626,8.42,21.12,0.25,0.434,4.81
RO-ARQ-5627,5.54,13.03,0.192,0.269,3.17
RO-ARQ-5628,4.89,10.95,0.357,0.286,2.8
RO-ARQ-5629,2.89,5.75,0.35,0.0,1.65
RO-ARQ-5630,9.61,20.4,0.143,0.571,5.49
RO-ARQ-5631,3.66,7.31,0.235,0.0,2.1
RO-ARQ-5632,10.79,20.9,0.0,0.632,6.16
RO-ARQ-5633,9.14,25.11,0.254,0.479,5.22
RO-ARQ-5634,7.03,12.92,0.0,0.5,4.02
RO-ARQ-5635,2.98,4.61,0.333,0.0,1.7
RO-ARQ-5636,4.78,12.63,0.0,0.125,2.74
RO-ARQ-5637,9.72,22.2,0.0,0.5,5.55
RO-ARQ-5638,6.62,17.43,0.471,0.412,3.79
RO-ARQ-5639,1.15,1.41,1.0,0.0,0.66
RO-ARQ-5640,5.69,24.86,0.105,0.105,3.25
RO-ARQ-5641,3.66,5.8,0.208,0.0,2.09
RO-ARQ-5642,5.02,6.38,0.0,0.0,2.87
RO-ARQ-5643,2.54,5.97,0.579,0.0,1.45
RO-ARQ-5644,4.96,11.11,0.111,0.185,2.84
RO-ARQ-5645,6.18,15.43,0.389,0.333,3.53
RO-ARQ-5646,10.89,15.43,0.0,0.667,6.21
RO-ARQ-5647,6.75,23.72,0.133,0.267,3.86
RO-ARQ-5648,8.18,22.95,0.097,0.419,4.67
RO-ARQ-5649,7.92,15.04,0.0,0.426,4.53
RO-ARQ-5650,9.29,26.69,0.0,0.381,5.31
RO-ARQ-5651,8.55,23.7,0.032,0.355,4.89
RO-ARQ-5652,16.18,30.89,0.0,0.867,9.19
RO-ARQ-5653,8.01,20.43,0.032,0.492,4.58
RO-ARQ-5654,6.88,19.6,0.031,0.231,3.93
RO-ARQ-5655,12.16,23.59,0.017,0.75,6.93
RO-ARQ-5656,8.59,17.97,0.017,0.424,4.91
RO-ARQ-5657,7.36,33.24,0.033,0.2,4.21
RO-ARQ-5658,3.52,8.62,0.109,0.031,2.02
RO-ARQ-5659,20.55,34.62,0.0,0.883,11.61
RO-ARQ-5660,15.87,39.48,0.0,0.778,9.02
RO-ARQ-5661,10.96,37.35,0.045,0.463,6.25
RO-ARQ-5662,4.7,14.95,0.087,0.101,2.69
RO-ARQ-5663,10.94,23.33,0.015,0.672,6.25
RO-ARQ-5664,7.24,18.29,0.047,0.344,4.14
RO-ARQ-5665,5.73,24.38,0.076,0.212,3.28
RO-ARQ-5666,3.25,8.6,0.333,0.014,1.86
RO-ARQ-5667,3.38,16.09,0.438,0.109,1.94
RO-ARQ-5668,8.18,18.08,0.097,0.5,4.68
RO-ARQ-5669,9.85,25.57,0.0,0.631,5.63
RO-ARQ-5670,7.92,20.74,0.043,0.406,4.53
RO-ARQ-5671,24.27,38.81,0.0,0.891,13.64
RO-ARQ-5672,9.7,35.59,0.203,0.373,5.54
RO-ARQ-5673,4.31,9.37,0.174,0.087,2.47
RO-ARQ-5674,4.45,9.05,0.121,0.03,2.55
RO-ARQ-5675,11.39,22.83,0.028,0.69,6.5
RO-ARQ-5676,10.17,20.31,0.045,0.597,5.81
RO-ARQ-5677,10.67,21.44,0.034,0.627,6.09
RO-ARQ-5678,8.25,16.32,0.088,0.456,4.72
RO-ARQ-5679,3.25,5.01,0.333,0.0,1.86
RO-ARQ-5680,2.27,2.27,0.0,0.0,1.3
RO-ARQ-5681,2.77,2.77,0.0,0.0,1.59
RO-ARQ-5682,2.15,3.13,0.5,0.0,1.23
RO-ARQ-5683,2.43,4.28,0.308,0.0,1.39
RO-ARQ-5684,3.59,6.31,0.25,0.0,2.06
RO-ARQ-5685,1.02,1.47,1.0,0.0,0.58
RO-ARQ-5686,3.16,8.15,0.6,0.2,1.81
RO-ARQ-5687,12.35,25.67,0.091,0.667,7.04
RO-ARQ-5688,8.91,28.67,0.302,0.384,5.09
RO-ARQ-5689,9.0,27.72,0.217,0.435,5.14
RO-ARQ-5690,18.8,25.62,0.0,0.889,10.65
RO-ARQ-5691,19.05,24.61,0.0,1.0,10.78
RO-ARQ-5692,9.22,24.81,0.167,0.467,5.27
RO-ARQ-5693,2.2,4.38,0.462,0.0,1.26
RO-ARQ-5694,2.16,4.02,0.6,0.0,1.24
RO-ARQ-5695,3.5,16.42,0.667,0.111,2.01
RO-ARQ-5696,5.36,10.08,0.143,0.143,3.07
RO-ARQ-5697,2.39,7.37,0.667,0.0,1.37
RO-ARQ-5698,5.79,20.48,0.114,0.159,3.32
RO-ARQ-5699,14.8,25.7,0.034,0.759,8.42
RO-ARQ-5700,3.0,5.38,0.186,0.0,1.72
RO-ARQ-5701,10.21,34.08,0.016,0.459,5.83
RO-ARQ-5702,7.62,21.41,0.018,0.393,4.36
RO-ARQ-5703,5.4,9.53,0.034,0.069,3.09
RO-ARQ-5704,15.83,21.41,0.0,1.0,9.0
RO-ARQ-5705,4.03,5.05,0.0,0.0,2.31
RO-ARQ-5706,3.47,5.28,0.5,0.0,1.99
RO-ARQ-5707,5.26,5.58,0.0,0.0,3.01
RO-ARQ-5708,6.24,6.9,0.0,0.0,3.57
RO-ARQ-5709,2.48,5.62,0.467,0.0,1.42
RO-ARQ-5710,6.19,16.2,0.0,0.2,3.54
RO-ARQ-5711,2.69,2.81,0.0,0.0,1.54
RO-ARQ-5712,3.59,18.96,0.306,0.059,2.06
RO-ARQ-5713,1.36,1.5,1.0,0.0,0.78
RO-ARQ-5714,4.41,9.74,0.088,0.029,2.53
RO-ARQ-5715,8.28,22.15,0.064,0.383,4.73
RO-ARQ-5716,4.9,6.37,0.0,0.0,2.81
RO-ARQ-5717,10.47,20.98,0.0,0.25,5.98
RO-ARQ-5718,5.65,20.86,0.227,0.227,3.23
RO-ARQ-5719,4.62,17.71,0.324,0.191,2.65
RO-ARQ-5720,3.63,13.53,0.355,0.129,2.08
RO-ARQ-5721,5.14,8.06,0.25,0.25,2.94
RO-ARQ-5722,6.4,17.3,0.023,0.233,3.66
RO-ARQ-5723,8.32,24.0,0.024,0.452,4.75
RO-ARQ-5724,8.28,8.28,0.0,1.0,4.74
RO-ARQ-5725,4.78,23.05,0.318,0.197,2.74
RO-ARQ-5726,5.87,17.42,0.097,0.226,3.36
RO-ARQ-5727,4.34,21.51,0.453,0.17,2.49
RO-ARQ-5728,8.88,26.33,0.053,0.421,5.07
RO-ARQ-5729,5.49,13.2,0.121,0.207,3.14
RO-ARQ-5730,11.75,35.76,0.067,0.533,6.7
RO-ARQ-5731,11.54,33.14,0.053,0.5,6.58
RO-ARQ-5732,4.12,7.4,0.0,0.0,2.36
RO-ARQ-5733,3.22,7.33,0.476,0.0,1.85
RO-ARQ-5734,4.1,6.09,0.167,0.0,2.35
RO-ARQ-5735,5.09,11.03,0.043,0.109,2.91
RO-ARQ-5736,11.8,28.44,0.0,0.567,6.73
RO-ARQ-5737,9.71,30.76,0.019,0.34,5.55
RO-ARQ-5738,10.89,13.31,0.0,1.0,6.21
RO-ARQ-5739,10.93,31.53,0.053,0.547,6.24
RO-ARQ-5740,17.1,27.7,0.0,1.0,9.71
RO-ARQ-5741,23.31,47.93,0.0,1.0,13.12
